Store,Product,Date,Week_of_Year,Day_of_Year,Is_Holiday,Base Price,Price,Weekly_Units_Sold,NormToMin_Weekly_Units_Sold,NormToMax_Weekly_Units_Sold
3,3,5/18/2012,20,139,FALSE,19.99,19.99,37,1.608695652,0.139622642
3,3,5/25/2012,21,146,FALSE,19.99,19.99,36,1.565217391,0.135849057
3,3,6/1/2012,22,153,FALSE,19.99,19.99,31,1.347826087,0.116981132
3,3,6/8/2012,23,160,FALSE,19.99,19.99,34,1.47826087,0.128301887
3,3,6/15/2012,24,167,FALSE,19.99,19.99,35,1.52173913,0.132075472
3,3,6/22/2012,25,174,FALSE,19.99,19.99,39,1.695652174,0.147169811
3,3,6/29/2012,26,181,FALSE,19.99,19.99,23,1,0.086792453
3,3,7/6/2012,27,188,FALSE,19.99,10,123,5.347826087,0.464150943
3,3,7/13/2012,28,195,FALSE,19.99,10,237,10.30434783,0.894339623
3,3,7/20/2012,29,202,FALSE,19.99,10,265,11.52173913,1
3,3,7/27/2012,30,209,FALSE,19.99,10,249,10.82608696,0.939622642
3,3,8/3/2012,31,216,FALSE,19.99,19.99,87,3.782608696,0.328301887
3,3,8/10/2012,32,223,FALSE,19.99,19.99,91,3.956521739,0.343396226
3,3,8/17/2012,33,230,FALSE,19.99,19.99,87,3.782608696,0.328301887
3,3,8/24/2012,34,237,FALSE,19.99,19.99,108,4.695652174,0.40754717
3,3,8/31/2012,35,244,FALSE,19.99,19.99,121,5.260869565,0.456603774
3,3,9/7/2012,36,251,TRUE,19.99,19.99,45,1.956521739,0.169811321
3,3,9/14/2012,37,258,FALSE,19.99,19.99,40,1.739130435,0.150943396
3,3,9/21/2012,38,265,FALSE,19.99,19.99,35,1.52173913,0.132075472
3,3,9/28/2012,39,272,FALSE,19.99,19.99,32,1.391304348,0.120754717
3,3,10/5/2012,40,279,FALSE,19.99,19.99,37,1.608695652,0.139622642
3,3,10/12/2012,41,286,FALSE,19.99,19.99,33,1.434782609,0.124528302
3,3,10/19/2012,42,293,FALSE,19.99,19.99,33,1.434782609,0.124528302
3,3,10/26/2012,43,300,FALSE,19.99,19.99,31,1.347826087,0.116981132
4,3,2/5/2010,5,36,FALSE,19.99,19.99,108,1.963636364,0.097560976
4,3,2/12/2010,6,43,TRUE,19.99,19.99,109,1.981818182,0.098464318
4,3,2/19/2010,7,50,FALSE,19.99,19.99,101,1.836363636,0.091237579
4,3,2/26/2010,8,57,FALSE,19.99,19.99,97,1.763636364,0.08762421
4,3,3/5/2010,9,64,FALSE,19.99,19.99,103,1.872727273,0.093044264
4,3,3/12/2010,10,71,FALSE,19.99,19.99,95,1.727272727,0.085817525
4,3,3/19/2010,11,78,FALSE,19.99,19.99,83,1.509090909,0.074977416
4,3,3/26/2010,12,85,FALSE,19.99,19.99,69,1.254545455,0.062330623
4,3,4/2/2010,13,92,FALSE,19.99,19.99,77,1.4,0.069557362
4,3,4/9/2010,14,99,FALSE,19.99,19.99,77,1.4,0.069557362
4,3,4/16/2010,15,106,FALSE,19.99,19.99,75,1.363636364,0.067750678
4,3,4/23/2010,16,113,FALSE,19.99,19.99,78,1.418181818,0.070460705
4,3,4/30/2010,17,120,FALSE,19.99,19.99,75,1.363636364,0.067750678
4,3,5/7/2010,18,127,FALSE,19.99,19.99,79,1.436363636,0.071364047
4,3,5/14/2010,19,134,FALSE,19.99,19.99,69,1.254545455,0.062330623
4,3,5/21/2010,20,141,FALSE,19.99,19.99,71,1.290909091,0.064137308
4,3,5/28/2010,21,148,FALSE,19.99,19.99,76,1.381818182,0.06865402
4,3,6/4/2010,22,155,FALSE,19.99,19.99,70,1.272727273,0.063233966
4,3,6/11/2010,23,162,FALSE,19.99,19.99,57,1.036363636,0.051490515
4,3,6/18/2010,24,169,FALSE,19.99,19.99,66,1.2,0.059620596
4,3,6/25/2010,25,176,FALSE,19.99,19.99,55,1,0.04968383
4,3,7/2/2010,26,183,FALSE,19.99,10,261,4.745454545,0.235772358
4,3,7/9/2010,27,190,FALSE,19.99,10,310,5.636363636,0.280036134
4,3,7/16/2010,28,197,FALSE,19.99,10,683,12.41818182,0.616982836
4,3,7/23/2010,29,204,FALSE,19.99,10,844,15.34545455,0.762420958
4,3,7/30/2010,30,211,FALSE,19.99,10,1107,20.12727273,1
4,3,8/6/2010,31,218,FALSE,19.99,19.99,298,5.418181818,0.269196025
4,3,8/13/2010,32,225,FALSE,19.99,19.99,452,8.218181818,0.40831075
4,3,8/20/2010,33,232,FALSE,19.99,19.99,511,9.290909091,0.461607949
4,3,8/27/2010,34,239,FALSE,19.99,19.99,267,4.854545455,0.241192412
4,3,9/3/2010,35,246,FALSE,19.99,19.99,137,2.490909091,0.123757904
4,3,9/10/2010,36,253,TRUE,19.99,19.99,88,1.6,0.079494128
4,3,9/17/2010,37,260,FALSE,19.99,19.99,87,1.581818182,0.078590786
4,3,9/24/2010,38,267,FALSE,19.99,19.99,87,1.581818182,0.078590786
4,3,10/1/2010,39,274,FALSE,19.99,19.99,83,1.509090909,0.074977416
4,3,10/8/2010,40,281,FALSE,19.99,19.99,87,1.581818182,0.078590786
4,3,10/15/2010,41,288,FALSE,19.99,19.99,79,1.436363636,0.071364047
4,3,10/22/2010,42,295,FALSE,19.99,19.99,74,1.345454545,0.066847335
4,3,10/29/2010,43,302,FALSE,19.99,19.99,77,1.4,0.069557362
4,3,11/5/2010,44,309,FALSE,19.99,10,300,5.454545455,0.27100271
4,3,11/12/2010,45,316,FALSE,19.99,10,356,6.472727273,0.321589883
4,3,11/19/2010,46,323,FALSE,19.99,10,339,6.163636364,0.306233062
4,3,11/26/2010,47,330,TRUE,19.99,10,395,7.181818182,0.356820235
4,3,12/3/2010,48,337,FALSE,19.99,19.99,101,1.836363636,0.091237579
4,3,12/10/2010,49,344,FALSE,19.99,19.99,107,1.945454545,0.096657633
4,3,12/17/2010,50,351,FALSE,19.99,19.99,130,2.363636364,0.117434508
4,3,12/24/2010,51,358,FALSE,19.99,19.99,148,2.690909091,0.13369467
4,3,12/31/2010,52,365,TRUE,19.99,19.99,80,1.454545455,0.072267389
4,3,1/7/2011,1,7,FALSE,21.99,21.99,101,1.771929825,0.102538071
4,3,1/14/2011,2,14,FALSE,21.99,21.99,95,1.666666667,0.096446701
4,3,1/21/2011,3,21,FALSE,21.99,21.99,103,1.807017544,0.104568528
4,3,1/28/2011,4,28,FALSE,21.99,21.99,89,1.561403509,0.09035533
4,3,2/4/2011,5,35,FALSE,21.99,21.99,84,1.473684211,0.085279188
4,3,2/11/2011,6,42,TRUE,21.99,21.99,89,1.561403509,0.09035533
4,3,2/18/2011,7,49,FALSE,21.99,21.99,88,1.543859649,0.089340102
4,3,2/25/2011,8,56,FALSE,21.99,21.99,77,1.350877193,0.078172589
4,3,3/4/2011,9,63,FALSE,21.99,21.99,75,1.315789474,0.076142132
4,3,3/11/2011,10,70,FALSE,21.99,21.99,71,1.245614035,0.072081218
4,3,3/18/2011,11,77,FALSE,21.99,21.99,70,1.228070175,0.07106599
4,3,3/25/2011,12,84,FALSE,21.99,21.99,63,1.105263158,0.063959391
4,3,4/1/2011,13,91,FALSE,21.99,21.99,66,1.157894737,0.067005076
4,3,4/8/2011,14,98,FALSE,21.99,21.99,69,1.210526316,0.070050761
4,3,4/15/2011,15,105,FALSE,21.99,21.99,67,1.175438596,0.068020305
4,3,4/22/2011,16,112,FALSE,21.99,21.99,70,1.228070175,0.07106599
4,3,4/29/2011,17,119,FALSE,21.99,21.99,59,1.035087719,0.059898477
4,3,5/6/2011,18,126,FALSE,21.99,21.99,68,1.192982456,0.069035533
4,3,5/13/2011,19,133,FALSE,21.99,21.99,63,1.105263158,0.063959391
4,3,5/20/2011,20,140,FALSE,21.99,21.99,67,1.175438596,0.068020305
4,3,5/27/2011,21,147,FALSE,21.99,21.99,59,1.035087719,0.059898477
4,3,6/3/2011,22,154,FALSE,21.99,21.99,57,1,0.05786802
4,3,6/10/2011,23,161,FALSE,21.99,21.99,61,1.070175439,0.061928934
4,3,6/17/2011,24,168,FALSE,21.99,21.99,59,1.035087719,0.059898477
4,3,6/24/2011,25,175,FALSE,21.99,21.99,64,1.122807018,0.064974619
4,3,7/1/2011,26,182,FALSE,21.99,11,212,3.719298246,0.215228426
4,3,7/8/2011,27,189,FALSE,21.99,11,335,5.877192982,0.340101523
4,3,7/15/2011,28,196,FALSE,21.99,11,597,10.47368421,0.606091371
4,3,7/22/2011,29,203,FALSE,21.99,11,871,15.28070175,0.884263959
4,3,7/29/2011,30,210,FALSE,21.99,11,985,17.28070175,1
4,3,8/5/2011,31,217,FALSE,21.99,21.99,298,5.228070175,0.302538071
4,3,8/12/2011,32,224,FALSE,21.99,21.99,366,6.421052632,0.371573604
4,3,8/19/2011,33,231,FALSE,21.99,21.99,485,8.50877193,0.492385787
4,3,8/26/2011,34,238,FALSE,21.99,21.99,247,4.333333333,0.250761421
4,3,9/2/2011,35,245,FALSE,21.99,21.99,150,2.631578947,0.152284264
4,3,9/9/2011,36,252,TRUE,21.99,21.99,105,1.842105263,0.106598985
4,3,9/16/2011,37,259,FALSE,21.99,21.99,80,1.403508772,0.081218274
4,3,9/23/2011,38,266,FALSE,21.99,21.99,76,1.333333333,0.07715736
4,3,9/30/2011,39,273,FALSE,21.99,21.99,68,1.192982456,0.069035533
4,3,10/7/2011,40,280,FALSE,21.99,21.99,72,1.263157895,0.073096447
4,3,10/14/2011,41,287,FALSE,21.99,21.99,63,1.105263158,0.063959391
4,3,10/21/2011,42,294,FALSE,21.99,21.99,72,1.263157895,0.073096447
4,3,10/28/2011,43,301,FALSE,21.99,21.99,66,1.157894737,0.067005076
4,3,11/4/2011,44,308,FALSE,21.99,11,295,5.175438596,0.299492386
4,3,11/11/2011,45,315,FALSE,21.99,11,300,5.263157895,0.304568528
4,3,11/18/2011,46,322,FALSE,21.99,11,297,5.210526316,0.301522843
4,3,11/25/2011,47,329,TRUE,21.99,11,331,5.807017544,0.336040609
4,3,12/2/2011,48,336,FALSE,21.99,21.99,80,1.403508772,0.081218274
4,3,12/9/2011,49,343,FALSE,21.99,21.99,93,1.631578947,0.094416244
4,3,12/16/2011,50,350,FALSE,21.99,21.99,109,1.912280702,0.110659898
4,3,12/23/2011,51,357,FALSE,21.99,21.99,119,2.087719298,0.120812183
4,3,12/30/2011,52,364,TRUE,21.99,21.99,69,1.210526316,0.070050761
4,3,1/6/2012,1,6,FALSE,19.99,19.99,119,1.7,0.096278317
4,3,1/13/2012,2,13,FALSE,19.99,19.99,111,1.585714286,0.089805825
4,3,1/20/2012,3,20,FALSE,19.99,19.99,127,1.814285714,0.102750809
4,3,1/27/2012,4,27,FALSE,19.99,19.99,111,1.585714286,0.089805825
4,3,2/3/2012,5,34,FALSE,19.99,19.99,115,1.642857143,0.093042071
4,3,2/10/2012,6,41,TRUE,19.99,19.99,113,1.614285714,0.091423948
4,3,2/17/2012,7,48,FALSE,19.99,19.99,99,1.414285714,0.080097087
4,3,2/24/2012,8,55,FALSE,19.99,19.99,103,1.471428571,0.083333333
4,3,3/2/2012,9,62,FALSE,19.99,19.99,103,1.471428571,0.083333333
4,3,3/9/2012,10,69,FALSE,19.99,19.99,97,1.385714286,0.078478964
4,3,3/16/2012,11,76,FALSE,19.99,19.99,75,1.071428571,0.060679612
4,3,3/23/2012,12,83,FALSE,19.99,19.99,76,1.085714286,0.061488673
4,3,3/30/2012,13,90,FALSE,19.99,19.99,77,1.1,0.062297735
4,3,4/6/2012,14,97,FALSE,19.99,19.99,82,1.171428571,0.066343042
4,3,4/13/2012,15,104,FALSE,19.99,19.99,78,1.114285714,0.063106796
4,3,4/20/2012,16,111,FALSE,19.99,19.99,79,1.128571429,0.063915858
4,3,4/27/2012,17,118,FALSE,19.99,19.99,73,1.042857143,0.059061489
4,3,5/4/2012,18,125,FALSE,19.99,19.99,76,1.085714286,0.061488673
4,3,5/11/2012,19,132,FALSE,19.99,19.99,80,1.142857143,0.064724919
4,3,5/18/2012,20,139,FALSE,19.99,19.99,81,1.157142857,0.065533981
4,3,5/25/2012,21,146,FALSE,19.99,19.99,74,1.057142857,0.05987055
4,3,6/1/2012,22,153,FALSE,19.99,19.99,77,1.1,0.062297735
4,3,6/8/2012,23,160,FALSE,19.99,19.99,76,1.085714286,0.061488673
4,3,6/15/2012,24,167,FALSE,19.99,19.99,70,1,0.056634304
4,3,6/22/2012,25,174,FALSE,19.99,19.99,71,1.014285714,0.057443366
4,3,6/29/2012,26,181,FALSE,19.99,19.99,71,1.014285714,0.057443366
4,3,7/6/2012,27,188,FALSE,19.99,10,359,5.128571429,0.290453074
4,3,7/13/2012,28,195,FALSE,19.99,10,672,9.6,0.54368932
4,3,7/20/2012,29,202,FALSE,19.99,10,1147,16.38571429,0.927993528
4,3,7/27/2012,30,209,FALSE,19.99,10,1236,17.65714286,1
4,3,8/3/2012,31,216,FALSE,19.99,19.99,359,5.128571429,0.290453074
4,3,8/10/2012,32,223,FALSE,19.99,19.99,481,6.871428571,0.389158576
4,3,8/17/2012,33,230,FALSE,19.99,19.99,688,9.828571429,0.556634304
4,3,8/24/2012,34,237,FALSE,19.99,19.99,349,4.985714286,0.28236246
4,3,8/31/2012,35,244,FALSE,19.99,19.99,185,2.642857143,0.149676375
4,3,9/7/2012,36,251,TRUE,19.99,19.99,125,1.785714286,0.101132686
4,3,9/14/2012,37,258,FALSE,19.99,19.99,105,1.5,0.084951456
4,3,9/21/2012,38,265,FALSE,19.99,19.99,89,1.271428571,0.072006472
4,3,9/28/2012,39,272,FALSE,19.99,19.99,77,1.1,0.062297735
4,3,10/5/2012,40,279,FALSE,19.99,19.99,85,1.214285714,0.068770227
4,3,10/12/2012,41,286,FALSE,19.99,19.99,85,1.214285714,0.068770227
4,3,10/19/2012,42,293,FALSE,19.99,19.99,87,1.242857143,0.07038835
4,3,10/26/2012,43,300,FALSE,19.99,19.99,83,1.185714286,0.067152104
5,3,2/5/2010,5,36,FALSE,19.99,19.99,28,1.866666667,0.185430464
5,3,2/12/2010,6,43,TRUE,19.99,19.99,25,1.666666667,0.165562914
5,3,2/19/2010,7,50,FALSE,19.99,19.99,23,1.533333333,0.152317881
5,3,2/26/2010,8,57,FALSE,19.99,19.99,21,1.4,0.139072848
5,3,3/5/2010,9,64,FALSE,19.99,19.99,23,1.533333333,0.152317881
5,3,3/12/2010,10,71,FALSE,19.99,19.99,21,1.4,0.139072848
5,3,3/19/2010,11,78,FALSE,19.99,19.99,15,1,0.099337748
5,3,3/26/2010,12,85,FALSE,19.99,19.99,25,1.666666667,0.165562914
5,3,4/2/2010,13,92,FALSE,19.99,19.99,21,1.4,0.139072848
5,3,4/9/2010,14,99,FALSE,19.99,19.99,21,1.4,0.139072848
5,3,4/16/2010,15,106,FALSE,19.99,19.99,23,1.533333333,0.152317881
5,3,4/23/2010,16,113,FALSE,19.99,19.99,20,1.333333333,0.132450331
5,3,4/30/2010,17,120,FALSE,19.99,19.99,21,1.4,0.139072848
5,3,5/7/2010,18,127,FALSE,19.99,19.99,22,1.466666667,0.145695364
5,3,5/14/2010,19,134,FALSE,19.99,19.99,19,1.266666667,0.125827815
5,3,5/21/2010,20,141,FALSE,19.99,19.99,18,1.2,0.119205298
5,3,5/28/2010,21,148,FALSE,19.99,19.99,19,1.266666667,0.125827815
5,3,6/4/2010,22,155,FALSE,19.99,19.99,21,1.4,0.139072848
5,3,6/11/2010,23,162,FALSE,19.99,19.99,19,1.266666667,0.125827815
5,3,6/18/2010,24,169,FALSE,19.99,19.99,19,1.266666667,0.125827815
5,3,6/25/2010,25,176,FALSE,19.99,19.99,18,1.2,0.119205298
5,3,7/2/2010,26,183,FALSE,19.99,10,77,5.133333333,0.509933775
5,3,7/9/2010,27,190,FALSE,19.99,10,71,4.733333333,0.470198675
5,3,7/16/2010,28,197,FALSE,19.99,10,81,5.4,0.536423841
5,3,7/23/2010,29,204,FALSE,19.99,10,108,7.2,0.715231788
5,3,7/30/2010,30,211,FALSE,19.99,10,151,10.06666667,1
5,3,8/6/2010,31,218,FALSE,19.99,19.99,71,4.733333333,0.470198675
5,3,8/13/2010,32,225,FALSE,19.99,19.99,55,3.666666667,0.364238411
5,3,8/20/2010,33,232,FALSE,19.99,19.99,63,4.2,0.417218543
5,3,8/27/2010,34,239,FALSE,19.99,19.99,99,6.6,0.655629139
5,3,9/3/2010,35,246,FALSE,19.99,19.99,31,2.066666667,0.205298013
5,3,9/10/2010,36,253,TRUE,19.99,19.99,24,1.6,0.158940397
5,3,9/17/2010,37,260,FALSE,19.99,19.99,23,1.533333333,0.152317881
5,3,9/24/2010,38,267,FALSE,19.99,19.99,24,1.6,0.158940397
5,3,10/1/2010,39,274,FALSE,19.99,19.99,23,1.533333333,0.152317881
5,3,10/8/2010,40,281,FALSE,19.99,19.99,22,1.466666667,0.145695364
5,3,10/15/2010,41,288,FALSE,19.99,19.99,21,1.4,0.139072848
5,3,10/22/2010,42,295,FALSE,19.99,19.99,22,1.466666667,0.145695364
5,3,10/29/2010,43,302,FALSE,19.99,19.99,18,1.2,0.119205298
5,3,11/5/2010,44,309,FALSE,19.99,10,85,5.666666667,0.562913907
5,3,11/12/2010,45,316,FALSE,19.99,10,89,5.933333333,0.589403974
5,3,11/19/2010,46,323,FALSE,19.99,10,81,5.4,0.536423841
5,3,11/26/2010,47,330,TRUE,19.99,10,95,6.333333333,0.629139073
5,3,12/3/2010,48,337,FALSE,19.99,19.99,23,1.533333333,0.152317881
5,3,12/10/2010,49,344,FALSE,19.99,19.99,27,1.8,0.178807947
5,3,12/17/2010,50,351,FALSE,19.99,19.99,28,1.866666667,0.185430464
5,3,12/24/2010,51,358,FALSE,19.99,19.99,33,2.2,0.218543046
5,3,12/31/2010,52,365,TRUE,19.99,19.99,17,1.133333333,0.112582781
5,3,1/7/2011,1,7,FALSE,21.99,21.99,25,1.923076923,0.23364486
5,3,1/14/2011,2,14,FALSE,21.99,21.99,25,1.923076923,0.23364486
5,3,1/21/2011,3,21,FALSE,21.99,21.99,27,2.076923077,0.252336449
5,3,1/28/2011,4,28,FALSE,21.99,21.99,23,1.769230769,0.214953271
5,3,2/4/2011,5,35,FALSE,21.99,21.99,20,1.538461538,0.186915888
5,3,2/11/2011,6,42,TRUE,21.99,21.99,21,1.615384615,0.196261682
5,3,2/18/2011,7,49,FALSE,21.99,21.99,19,1.461538462,0.177570093
5,3,2/25/2011,8,56,FALSE,21.99,21.99,17,1.307692308,0.158878505
5,3,3/4/2011,9,63,FALSE,21.99,21.99,20,1.538461538,0.186915888
5,3,3/11/2011,10,70,FALSE,21.99,21.99,18,1.384615385,0.168224299
5,3,3/18/2011,11,77,FALSE,21.99,21.99,14,1.076923077,0.130841121
5,3,3/25/2011,12,84,FALSE,21.99,21.99,15,1.153846154,0.140186916
5,3,4/1/2011,13,91,FALSE,21.99,21.99,21,1.615384615,0.196261682
5,3,4/8/2011,14,98,FALSE,21.99,21.99,24,1.846153846,0.224299065
5,3,4/15/2011,15,105,FALSE,21.99,21.99,18,1.384615385,0.168224299
5,3,4/22/2011,16,112,FALSE,21.99,21.99,18,1.384615385,0.168224299
5,3,4/29/2011,17,119,FALSE,21.99,21.99,13,1,0.121495327
5,3,5/6/2011,18,126,FALSE,21.99,21.99,21,1.615384615,0.196261682
5,3,5/13/2011,19,133,FALSE,21.99,21.99,19,1.461538462,0.177570093
5,3,5/20/2011,20,140,FALSE,21.99,21.99,17,1.307692308,0.158878505
5,3,5/27/2011,21,147,FALSE,21.99,21.99,15,1.153846154,0.140186916
5,3,6/3/2011,22,154,FALSE,21.99,21.99,14,1.076923077,0.130841121
5,3,6/10/2011,23,161,FALSE,21.99,21.99,16,1.230769231,0.14953271
5,3,6/17/2011,24,168,FALSE,21.99,21.99,14,1.076923077,0.130841121
5,3,6/24/2011,25,175,FALSE,21.99,21.99,15,1.153846154,0.140186916
5,3,7/1/2011,26,182,FALSE,21.99,11,75,5.769230769,0.700934579
5,3,7/8/2011,27,189,FALSE,21.99,11,81,6.230769231,0.757009346
5,3,7/15/2011,28,196,FALSE,21.99,11,86,6.615384615,0.803738318
5,3,7/22/2011,29,203,FALSE,21.99,11,105,8.076923077,0.981308411
5,3,7/29/2011,30,210,FALSE,21.99,11,107,8.230769231,1
5,3,8/5/2011,31,217,FALSE,21.99,21.99,47,3.615384615,0.439252336
5,3,8/12/2011,32,224,FALSE,21.99,21.99,52,4,0.485981308
5,3,8/19/2011,33,231,FALSE,21.99,21.99,63,4.846153846,0.588785047
5,3,8/26/2011,34,238,FALSE,21.99,21.99,103,7.923076923,0.962616822
5,3,9/2/2011,35,245,FALSE,21.99,21.99,31,2.384615385,0.289719626
5,3,9/9/2011,36,252,TRUE,21.99,21.99,21,1.615384615,0.196261682
5,3,9/16/2011,37,259,FALSE,21.99,21.99,20,1.538461538,0.186915888
5,3,9/23/2011,38,266,FALSE,21.99,21.99,18,1.384615385,0.168224299
5,3,9/30/2011,39,273,FALSE,21.99,21.99,17,1.307692308,0.158878505
5,3,10/7/2011,40,280,FALSE,21.99,21.99,21,1.615384615,0.196261682
5,3,10/14/2011,41,287,FALSE,21.99,21.99,19,1.461538462,0.177570093
5,3,10/21/2011,42,294,FALSE,21.99,21.99,18,1.384615385,0.168224299
5,3,10/28/2011,43,301,FALSE,21.99,21.99,15,1.153846154,0.140186916
5,3,11/4/2011,44,308,FALSE,21.99,11,69,5.307692308,0.644859813
5,3,11/11/2011,45,315,FALSE,21.99,11,80,6.153846154,0.747663551
5,3,11/18/2011,46,322,FALSE,21.99,11,82,6.307692308,0.76635514
5,3,11/25/2011,47,329,TRUE,21.99,11,83,6.384615385,0.775700935
5,3,12/2/2011,48,336,FALSE,21.99,21.99,21,1.615384615,0.196261682
5,3,12/9/2011,49,343,FALSE,21.99,21.99,21,1.615384615,0.196261682
5,3,12/16/2011,50,350,FALSE,21.99,21.99,25,1.923076923,0.23364486
5,3,12/23/2011,51,357,FALSE,21.99,21.99,27,2.076923077,0.252336449
5,3,12/30/2011,52,364,TRUE,21.99,21.99,17,1.307692308,0.158878505
5,3,1/6/2012,1,6,FALSE,19.99,19.99,33,1.941176471,0.240875912
5,3,1/13/2012,2,13,FALSE,19.99,19.99,29,1.705882353,0.211678832
5,3,1/20/2012,3,20,FALSE,19.99,19.99,27,1.588235294,0.197080292
5,3,1/27/2012,4,27,FALSE,19.99,19.99,27,1.588235294,0.197080292
5,3,2/3/2012,5,34,FALSE,19.99,19.99,26,1.529411765,0.189781022
5,3,2/10/2012,6,41,TRUE,19.99,19.99,25,1.470588235,0.182481752
5,3,2/17/2012,7,48,FALSE,19.99,19.99,24,1.411764706,0.175182482
5,3,2/24/2012,8,55,FALSE,19.99,19.99,24,1.411764706,0.175182482
5,3,3/2/2012,9,62,FALSE,19.99,19.99,21,1.235294118,0.153284672
5,3,3/9/2012,10,69,FALSE,19.99,19.99,21,1.235294118,0.153284672
5,3,3/16/2012,11,76,FALSE,19.99,19.99,19,1.117647059,0.138686131
5,3,3/23/2012,12,83,FALSE,19.99,19.99,19,1.117647059,0.138686131
5,3,3/30/2012,13,90,FALSE,19.99,19.99,22,1.294117647,0.160583942
5,3,4/6/2012,14,97,FALSE,19.99,19.99,19,1.117647059,0.138686131
5,3,4/13/2012,15,104,FALSE,19.99,19.99,19,1.117647059,0.138686131
5,3,4/20/2012,16,111,FALSE,19.99,19.99,21,1.235294118,0.153284672
5,3,4/27/2012,17,118,FALSE,19.99,19.99,24,1.411764706,0.175182482
5,3,5/4/2012,18,125,FALSE,19.99,19.99,26,1.529411765,0.189781022
5,3,5/11/2012,19,132,FALSE,19.99,19.99,23,1.352941176,0.167883212
5,3,5/18/2012,20,139,FALSE,19.99,19.99,19,1.117647059,0.138686131
5,3,5/25/2012,21,146,FALSE,19.99,19.99,18,1.058823529,0.131386861
5,3,6/1/2012,22,153,FALSE,19.99,19.99,19,1.117647059,0.138686131
5,3,6/8/2012,23,160,FALSE,19.99,19.99,22,1.294117647,0.160583942
5,3,6/15/2012,24,167,FALSE,19.99,19.99,17,1,0.124087591
5,3,6/22/2012,25,174,FALSE,19.99,19.99,17,1,0.124087591
5,3,6/29/2012,26,181,FALSE,19.99,19.99,17,1,0.124087591
5,3,7/6/2012,27,188,FALSE,19.99,10,67,3.941176471,0.489051095
5,3,7/13/2012,28,195,FALSE,19.99,10,101,5.941176471,0.737226277
5,3,7/20/2012,29,202,FALSE,19.99,10,137,8.058823529,1
5,3,7/27/2012,30,209,FALSE,19.99,10,111,6.529411765,0.810218978
5,3,8/3/2012,31,216,FALSE,19.99,19.99,41,2.411764706,0.299270073
5,3,8/10/2012,32,223,FALSE,19.99,19.99,53,3.117647059,0.386861314
5,3,8/17/2012,33,230,FALSE,19.99,19.99,58,3.411764706,0.423357664
5,3,8/24/2012,34,237,FALSE,19.99,19.99,77,4.529411765,0.562043796
5,3,8/31/2012,35,244,FALSE,19.99,19.99,109,6.411764706,0.795620438
5,3,9/7/2012,36,251,TRUE,19.99,19.99,38,2.235294118,0.277372263
5,3,9/14/2012,37,258,FALSE,19.99,19.99,24,1.411764706,0.175182482
5,3,9/21/2012,38,265,FALSE,19.99,19.99,27,1.588235294,0.197080292
5,3,9/28/2012,39,272,FALSE,19.99,19.99,25,1.470588235,0.182481752
5,3,10/5/2012,40,279,FALSE,19.99,19.99,23,1.352941176,0.167883212
5,3,10/12/2012,41,286,FALSE,19.99,19.99,21,1.235294118,0.153284672
5,3,10/19/2012,42,293,FALSE,19.99,19.99,22,1.294117647,0.160583942
5,3,10/26/2012,43,300,FALSE,19.99,19.99,23,1.352941176,0.167883212
6,3,2/5/2010,5,36,FALSE,19.99,19.99,99,1.523076923,0.131474104
6,3,2/12/2010,6,43,TRUE,19.99,19.99,90,1.384615385,0.119521912
6,3,2/19/2010,7,50,FALSE,19.99,19.99,87,1.338461538,0.115537849
6,3,2/26/2010,8,57,FALSE,19.99,19.99,83,1.276923077,0.110225764
6,3,3/5/2010,9,64,FALSE,19.99,19.99,85,1.307692308,0.112881806
6,3,3/12/2010,10,71,FALSE,19.99,19.99,87,1.338461538,0.115537849
6,3,3/19/2010,11,78,FALSE,19.99,19.99,78,1.2,0.103585657
6,3,3/26/2010,12,85,FALSE,19.99,19.99,73,1.123076923,0.096945551
6,3,4/2/2010,13,92,FALSE,19.99,19.99,87,1.338461538,0.115537849
6,3,4/9/2010,14,99,FALSE,19.99,19.99,75,1.153846154,0.099601594
6,3,4/16/2010,15,106,FALSE,19.99,19.99,74,1.138461538,0.098273572
6,3,4/23/2010,16,113,FALSE,19.99,19.99,75,1.153846154,0.099601594
6,3,4/30/2010,17,120,FALSE,19.99,19.99,71,1.092307692,0.094289509
6,3,5/7/2010,18,127,FALSE,19.99,19.99,67,1.030769231,0.088977424
6,3,5/14/2010,19,134,FALSE,19.99,19.99,67,1.030769231,0.088977424
6,3,5/21/2010,20,141,FALSE,19.99,19.99,72,1.107692308,0.09561753
6,3,5/28/2010,21,148,FALSE,19.99,19.99,77,1.184615385,0.102257636
6,3,6/4/2010,22,155,FALSE,19.99,19.99,79,1.215384615,0.104913679
6,3,6/11/2010,23,162,FALSE,19.99,19.99,79,1.215384615,0.104913679
6,3,6/18/2010,24,169,FALSE,19.99,19.99,71,1.092307692,0.094289509
6,3,6/25/2010,25,176,FALSE,19.99,19.99,78,1.2,0.103585657
6,3,7/2/2010,26,183,FALSE,19.99,10,346,5.323076923,0.459495352
6,3,7/9/2010,27,190,FALSE,19.99,10,372,5.723076923,0.494023904
6,3,7/16/2010,28,197,FALSE,19.99,10,448,6.892307692,0.594953519
6,3,7/23/2010,29,204,FALSE,19.99,10,573,8.815384615,0.760956175
6,3,7/30/2010,30,211,FALSE,19.99,10,753,11.58461538,1
